Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000015059,6/4/2020 10:31,Sydney Moran,BBQ Sauce',6,36.95,Mobile Payment,Chicago,Specialty Store,FALSE,Retiree,Summer,None
1000015060,6/23/2023 10:45,Tamara Clayton,Broom',1,55.04,Mobile Payment,Houston,Specialty Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000015061,10/1/2022 0:52,Veronica Mayo,"Water', 'Dustpan', 'Vinegar', 'Eggs', 'Eggs'",2,84.3,Credit Card,Los Angeles,Pharmacy,TRUE,Retiree,Spring,None
1000015062,6/7/2022 9:03,Isaiah Hunt,"Olive Oil', 'Ice Cream'",10,90.33,Cash,Los Angeles,Convenience Store,FALSE,Professional,Spring,Discount on Selected Items
1000015063,10/5/2023 10:23,Daniel Padilla,"Iron', 'Light Bulbs', 'Spinach', 'Light Bulbs'",6,78.51,Credit Card,Boston,Supermarket,TRUE,Teenager,Fall,Discount on Selected Items
1000015064,3/9/2020 20:01,Gavin Cox,"Tea', 'Ironing Board', 'Soda', 'Dishware', 'Laundry Detergent'",9,30.82,Debit Card,Dallas,Specialty Store,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000015065,3/28/2023 2:44,Karen Bennett,"Extension Cords', 'Shampoo', 'Pancake Mix', 'Deodorant'",6,39.39,Credit Card,Los Angeles,Pharmacy,FALSE,Student,Winter,None
1000015066,2/19/2022 10:31,Robert Schmidt,Ketchup',6,99.51,Mobile Payment,Boston,Specialty Store,TRUE,Teenager,Spring,None
1000015067,1/29/2022 9:52,Ronald Fox,"Trash Cans', 'Pickles', 'Extension Cords', 'Pancake Mix', 'Razors'",2,12.8,Mobile Payment,Chicago,Department Store,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000015068,3/27/2021 4:42,Kathy Cooper,"Hair Gel', 'Salmon'",6,87.63,Mobile Payment,Chicago,Pharmacy,FALSE,Retiree,Spring,None
1000015069,2/6/2023 11:37,Jennifer Hernandez,Peanut Butter',10,54.75,Credit Card,Miami,Convenience Store,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000015070,6/23/2021 12:33,Terry Mack,"Shower Gel', 'Power Strips', 'Jam', 'Diapers'",3,57.94,Mobile Payment,New York,Department Store,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000015071,12/9/2020 19:44,Christina Jones,"Shaving Cream', 'Salmon', 'Razors'",5,42.61,Debit Card,Miami,Convenience Store,TRUE,Professional,Spring,Discount on Selected Items
1000015072,7/9/2021 8:03,Larry Gardner,"Mayonnaise', 'Hand Sanitizer', 'Shampoo'",7,66.4,Debit Card,Dallas,Specialty Store,TRUE,Teenager,Summer,None
1000015073,10/23/2020 14:25,Christina Anderson,"Pickles', 'Dish Soap', 'Onions'",5,93.47,Cash,Houston,Convenience Store,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000015074,5/19/2020 21:15,Brandi King,"Vinegar', 'Jam', 'Syrup'",9,38.28,Mobile Payment,Dallas,Department Store,TRUE,Senior Citizen,Fall,None
1000015075,2/24/2022 5:12,Richard Munoz,Bath Towels',5,19.76,Cash,Dallas,Warehouse Club,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000015076,2/9/2020 14:50,Leslie Smith,"Chips', 'Banana'",2,93.72,Debit Card,New York,Specialty Store,FALSE,Student,Summer,None
1000015077,6/22/2020 6:55,Kevin Simmons,Extension Cords',10,97.33,Debit Card,Seattle,Department Store,FALSE,Young Adult,Summer,Discount on Selected Items
1000015078,7/6/2021 18:23,Stacey Ward,Banana',6,78.03,Mobile Payment,Chicago,Department Store,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000015079,9/11/2021 7:38,Jasmine Rice,Toothpaste',6,94.02,Debit Card,Boston,Warehouse Club,FALSE,Student,Winter,None
1000015080,10/4/2021 23:32,Vickie Adams,"Paper Towels', 'Mustard', 'Toothpaste', 'Bath Towels'",8,7.85,Credit Card,Boston,Supermarket,TRUE,Professional,Winter,Discount on Selected Items
1000015081,1/31/2023 0:16,Jerome Marquez,"Carrots', 'Bath Towels', 'Bath Towels', 'Tuna'",1,58.7,Cash,Los Angeles,Pharmacy,FALSE,Middle-Aged,Fall,None
1000015082,4/7/2020 15:47,Megan Miller,"Chips', 'Sponges'",7,30.27,Cash,Chicago,Convenience Store,TRUE,Middle-Aged,Winter,None
1000015083,9/13/2021 20:30,Taylor Matthews,"Honey', 'Sponges', 'Deodorant', 'Sponges', 'Chicken'",4,56.93,Cash,Seattle,Warehouse Club,FALSE,Student,Winter,None
1000015084,4/26/2022 0:48,Tracie Fields,"Insect Repellent', 'Peanut Butter', 'Pasta'",10,42.48,Cash,New York,Convenience Store,TRUE,Professional,Spring,Discount on Selected Items
1000015085,11/4/2021 13:15,Christina Cooper,"Dish Soap', 'Shaving Cream', 'Banana', 'Olive Oil'",2,11.39,Debit Card,Chicago,Warehouse Club,FALSE,Young Adult,Summer,None
1000015086,10/1/2023 8:18,James Harris,"Baby Wipes', 'Baby Wipes', 'Shampoo', 'Cleaning Spray', 'Vinegar'",6,90.07,Mobile Payment,San Francisco,Warehouse Club,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000015087,11/5/2020 20:10,Margaret Evans,"Ice Cream', 'Carrots', 'Plant Fertilizer', 'Peanut Butter', 'Trash Cans'",9,56.31,Cash,Seattle,Supermarket,TRUE,Student,Spring,None
1000015088,4/24/2022 9:23,Rachel Gomez,"Ironing Board', 'Olive Oil', 'Chicken', 'Potatoes', 'Eggs'",5,72.74,Debit Card,Miami,Pharmacy,FALSE,Student,Fall,BOGO (Buy One Get One)
1000015089,5/18/2020 9:25,Emma Williams,"Cheese', 'Toothpaste', 'Toothpaste'",3,71.75,Cash,San Francisco,Department Store,TRUE,Student,Summer,BOGO (Buy One Get One)
1000015090,11/9/2022 6:31,Jodi Reid MD,"Cleaning Rags', 'Chips', 'Honey'",6,40.52,Mobile Payment,Chicago,Pharmacy,FALSE,Teenager,Fall,Discount on Selected Items
1000015091,4/27/2021 2:21,Holly Higgins,"Orange', 'Tuna', 'Chips', 'Garden Hose'",3,40.21,Credit Card,Dallas,Pharmacy,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000015092,1/24/2020 9:22,Crystal Butler,"Rice', 'Shower Gel', 'Canned Soup'",10,45.3,Cash,Atlanta,Specialty Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000015093,5/15/2020 6:46,Kimberly Taylor,"Canned Soup', 'Hand Sanitizer', 'Water'",7,75.36,Debit Card,San Francisco,Specialty Store,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000015094,3/12/2021 14:10,Matthew Smith,"Butter', 'Trash Bags'",10,20.42,Cash,Los Angeles,Supermarket,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000015095,5/17/2022 17:37,Donna Conner,"Apple', 'Potatoes', 'Garden Hose'",3,53.92,Debit Card,Miami,Supermarket,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000015096,4/3/2021 20:51,James Morales,"Spinach', 'Syrup'",7,79.58,Mobile Payment,Los Angeles,Supermarket,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000015097,5/15/2021 5:31,Angela Maxwell,"Canned Soup', 'Lawn Mower', 'Tea'",10,49.35,Cash,Boston,Department Store,TRUE,Homemaker,Spring,None
1000015098,7/13/2020 2:04,Selena White,"Plant Fertilizer', 'Water', 'Onions', 'Sponges'",3,50.88,Credit Card,Chicago,Pharmacy,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000015099,8/17/2022 11:50,Karen Combs,"Razors', 'Honey', 'Syrup'",9,73.5,Credit Card,Boston,Supermarket,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000015100,7/23/2023 7:33,Lindsey Schultz,"Tomatoes', 'Light Bulbs', 'Butter', 'Butter'",10,57.32,Cash,Miami,Specialty Store,FALSE,Student,Spring,Discount on Selected Items
1000015101,5/1/2020 9:44,Mary Howard,"Garden Hose', 'Dustpan', 'Feminine Hygiene Products', 'Peanut Butter', 'Potatoes'",2,57.44,Mobile Payment,Boston,Warehouse Club,TRUE,Student,Winter,None
1000015102,8/30/2020 13:04,Darren Simmons,Butter',4,76.01,Mobile Payment,Los Angeles,Pharmacy,TRUE,Student,Fall,BOGO (Buy One Get One)
1000015103,8/22/2021 20:16,David Reynolds,"Pickles', 'Shampoo'",3,12.57,Mobile Payment,Los Angeles,Specialty Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000015104,9/18/2022 11:47,Juan Thomas,"Pancake Mix', 'Lawn Mower', 'Tissues'",7,54.35,Credit Card,Seattle,Supermarket,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000015105,6/15/2020 0:43,Christopher Lam,"Onions', 'Mop', 'Ketchup'",5,93.35,Debit Card,Dallas,Convenience Store,FALSE,Homemaker,Summer,None
1000015106,4/11/2022 21:35,Bianca Rasmussen,Water',3,58.79,Mobile Payment,Atlanta,Department Store,FALSE,Professional,Summer,None
1000015107,9/1/2021 2:29,Joseph Bowen,"Trash Cans', 'Vinegar'",2,44.02,Mobile Payment,Chicago,Department Store,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000015108,4/21/2021 18:50,Jonathan Clements,"Cleaning Rags', 'Cleaning Rags'",10,54.2,Credit Card,New York,Warehouse Club,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000015109,9/17/2023 18:18,Leslie Henderson,"Cereal', 'Razors'",1,80.35,Debit Card,New York,Pharmacy,FALSE,Professional,Fall,None
1000015110,5/8/2022 10:03,Melissa Williamson,Shaving Cream',8,64.45,Debit Card,Dallas,Specialty Store,TRUE,Teenager,Spring,Discount on Selected Items
1000015111,4/23/2023 7:52,Cynthia Mays,"Milk', 'Cleaning Spray', 'Canned Soup', 'Tuna', 'Air Freshener'",9,65.6,Cash,Miami,Warehouse Club,FALSE,Senior Citizen,Summer,None
1000015112,10/11/2022 22:13,Sherri Lopez,"Rice', 'Salmon', 'Coffee', 'Ketchup', 'Toilet Paper'",8,71.28,Mobile Payment,Dallas,Pharmacy,FALSE,Senior Citizen,Spring,None
1000015113,1/18/2021 7:02,Robert Carter,"Baby Wipes', 'Spinach', 'Cleaning Spray', 'Laundry Detergent', 'Trash Bags'",1,41.66,Cash,Miami,Pharmacy,FALSE,Student,Summer,Discount on Selected Items
1000015114,12/14/2021 21:08,Jason Watson,"Shaving Cream', 'Mustard', 'Chips', 'Razors', 'BBQ Sauce'",5,5.47,Debit Card,Boston,Specialty Store,TRUE,Professional,Winter,None
1000015115,6/20/2022 3:36,Taylor Lyons,"Cleaning Rags', 'Rice', 'Razors', 'Razors'",5,83.37,Cash,Chicago,Supermarket,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000015116,6/22/2021 16:32,Brandon Jones,"Banana', 'Extension Cords', 'Coffee', 'Soda', 'Extension Cords'",2,87.84,Debit Card,Boston,Pharmacy,FALSE,Homemaker,Summer,Discount on Selected Items
1000015117,9/30/2022 14:33,Douglas Ortiz,"Cleaning Rags', 'Deodorant', 'Broom', 'Diapers'",10,12.4,Mobile Payment,Chicago,Convenience Store,TRUE,Teenager,Summer,None
1000015118,2/8/2020 22:04,Cory Davis,Pasta',5,97.29,Credit Card,Boston,Specialty Store,FALSE,Retiree,Summer,Discount on Selected Items
1000015119,8/20/2021 2:40,Deborah Munoz,"Yogurt', 'Potatoes', 'Soap', 'Eggs'",4,36.37,Credit Card,Chicago,Pharmacy,FALSE,Senior Citizen,Summer,None
1000015120,7/6/2023 3:01,John Stark,Cleaning Rags',8,93.35,Mobile Payment,New York,Pharmacy,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000015121,1/9/2020 22:52,Clifford Phillips,Insect Repellent',6,52.35,Credit Card,New York,Warehouse Club,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000015122,2/9/2023 21:34,Katherine Simpson,"Lawn Mower', 'Cleaning Rags', 'Air Freshener'",7,22.78,Credit Card,New York,Warehouse Club,FALSE,Professional,Winter,Discount on Selected Items
1000015123,11/9/2021 5:23,Brittany Perez,"Orange', 'Hair Gel', 'Tea'",5,68.22,Debit Card,Seattle,Specialty Store,FALSE,Retiree,Fall,BOGO (Buy One Get One)
1000015124,9/25/2022 14:28,Lori Richmond,Tissues',3,72.02,Cash,Miami,Department Store,TRUE,Homemaker,Winter,None
1000015125,9/9/2022 17:23,Kenneth Nash,"Yogurt', 'Pancake Mix', 'Beef', 'Shrimp', 'Light Bulbs'",7,67.17,Mobile Payment,Miami,Warehouse Club,FALSE,Middle-Aged,Summer,None
1000015126,9/10/2022 18:27,Margaret Houston,"Tomatoes', 'Broom', 'Toilet Paper'",7,52.85,Mobile Payment,San Francisco,Pharmacy,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000015127,5/10/2023 18:21,Joseph Sparks,"Cheese', 'Tuna', 'Laundry Detergent', 'Garden Hose', 'Eggs'",10,17.64,Mobile Payment,Boston,Specialty Store,FALSE,Student,Fall,BOGO (Buy One Get One)
1000015128,8/12/2020 1:33,Jeremy Hernandez,"Pickles', 'Razors'",9,44.42,Credit Card,Miami,Supermarket,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000015129,9/6/2022 12:47,Jay Johnson,"Water', 'Peanut Butter', 'Beef', 'Light Bulbs'",6,21.96,Mobile Payment,Seattle,Pharmacy,TRUE,Homemaker,Spring,Discount on Selected Items
1000015130,6/30/2023 23:54,Angel Jones DDS,"Baby Wipes', 'Cleaning Rags', 'Lawn Mower', 'Mop'",8,13.29,Cash,Seattle,Department Store,TRUE,Homemaker,Spring,Discount on Selected Items
1000015131,3/17/2020 14:06,David Washington,Rice',5,8.39,Cash,Dallas,Supermarket,TRUE,Professional,Spring,Discount on Selected Items
1000015132,5/28/2023 21:57,Matthew Cisneros,"Mayonnaise', 'Ketchup', 'Ketchup', 'Salmon', 'Soda'",1,17.08,Cash,Los Angeles,Pharmacy,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000015133,12/10/2020 15:06,Mary Hall,"Baby Wipes', 'Coffee'",1,39.96,Mobile Payment,Atlanta,Convenience Store,TRUE,Student,Summer,None
1000015134,12/16/2020 15:12,Michele Stanley,Eggs',7,81.03,Mobile Payment,Miami,Specialty Store,FALSE,Student,Summer,Discount on Selected Items
1000015135,9/12/2023 16:05,Jason Thomas,"Laundry Detergent', 'Cereal Bars'",8,19.23,Debit Card,San Francisco,Warehouse Club,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000015136,5/29/2022 7:59,Theodore Fox,"Extension Cords', 'Rice', 'Hair Gel', 'Honey', 'Razors'",2,75.97,Debit Card,Los Angeles,Supermarket,TRUE,Senior Citizen,Summer,None
1000015137,6/24/2020 20:01,James Smith,"Toothpaste', 'Toothpaste', 'Beef', 'Milk', 'Pickles'",5,43.33,Mobile Payment,Miami,Warehouse Club,FALSE,Student,Summer,Discount on Selected Items
1000015138,3/18/2022 2:35,Casey Lee Jr.,"Beef', 'Extension Cords', 'Dishware'",1,71.65,Credit Card,San Francisco,Specialty Store,FALSE,Homemaker,Winter,None
1000015139,6/9/2022 14:21,Paul Carroll,"Ketchup', 'Bread'",7,50.61,Mobile Payment,Los Angeles,Department Store,TRUE,Homemaker,Winter,Discount on Selected Items
1000015140,2/17/2022 21:05,William Robles,"Olive Oil', 'Paper Towels'",8,47.69,Mobile Payment,Boston,Specialty Store,FALSE,Homemaker,Spring,None
1000015141,3/25/2023 18:48,Mrs. Lisa Anderson,"BBQ Sauce', 'Trash Bags', 'Spinach', 'Garden Hose', 'Cereal'",7,73.83,Debit Card,Atlanta,Supermarket,TRUE,Student,Spring,None
1000015142,8/1/2021 5:34,Caitlin Johns,"Shrimp', 'Peanut Butter', 'Ketchup'",3,83.85,Cash,New York,Pharmacy,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000015143,4/24/2021 13:27,Shawn Simmons,"Broom', 'Shrimp'",7,11.63,Mobile Payment,Houston,Specialty Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000015144,11/19/2021 3:50,Dave Nelson,"Cleaning Spray', 'Tissues'",4,60.65,Debit Card,Miami,Specialty Store,FALSE,Retiree,Spring,Discount on Selected Items
1000015145,3/20/2022 2:46,Kimberly Mathis,"Soda', 'Plant Fertilizer', 'Banana', 'Carrots', 'Toilet Paper'",1,95.65,Debit Card,San Francisco,Pharmacy,FALSE,Retiree,Spring,Discount on Selected Items
1000015146,8/20/2023 7:47,Yolanda Mitchell,"Tomatoes', 'Plant Fertilizer', 'Cheese', 'Coffee'",8,70.52,Debit Card,Los Angeles,Pharmacy,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000015147,1/16/2022 18:44,Christopher Walker,"Dish Soap', 'Shampoo'",5,92.82,Debit Card,Chicago,Convenience Store,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000015148,7/28/2021 2:04,Joseph Joseph,Razors',5,43.22,Debit Card,San Francisco,Pharmacy,FALSE,Teenager,Summer,None
1000015149,1/2/2021 0:57,Gregory Robinson,"Dustpan', 'Chicken'",8,39.77,Cash,New York,Convenience Store,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000015150,3/8/2023 5:41,Patricia Gardner MD,"Dustpan', 'Bath Towels', 'Carrots', 'Tomatoes'",4,57.75,Debit Card,Dallas,Warehouse Club,TRUE,Senior Citizen,Fall,None
1000015151,6/7/2022 10:10,Tina Elliott,"Ketchup', 'Insect Repellent', 'Apple', 'Dustpan', 'Pickles'",10,54.01,Credit Card,Houston,Department Store,FALSE,Homemaker,Winter,Discount on Selected Items
1000015152,9/19/2023 19:43,Mark Cox,"Vacuum Cleaner', 'Canned Soup', 'Baby Wipes', 'Extension Cords'",3,21.76,Mobile Payment,Chicago,Pharmacy,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000015153,10/30/2020 17:36,William Gray,Trash Cans',1,61.75,Debit Card,Atlanta,Pharmacy,FALSE,Middle-Aged,Fall,None
1000015154,7/28/2023 19:28,Holly Russell,"Spinach', 'Cleaning Rags'",4,37.85,Cash,Houston,Warehouse Club,TRUE,Young Adult,Spring,None
1000015155,3/5/2021 10:44,David Thompson,"Trash Cans', 'Tuna', 'Bread', 'Razors'",8,85.72,Credit Card,Seattle,Pharmacy,TRUE,Homemaker,Spring,Discount on Selected Items
1000015156,4/12/2021 7:10,Natalie Carpenter,"Honey', 'Light Bulbs', 'Baby Wipes', 'Bath Towels'",9,39.18,Mobile Payment,New York,Convenience Store,FALSE,Teenager,Spring,Discount on Selected Items
1000015157,4/28/2020 9:45,David Stone,"Cheese', 'Cleaning Rags'",10,26.88,Mobile Payment,Seattle,Pharmacy,TRUE,Retiree,Winter,Discount on Selected Items
1000015158,5/30/2020 1:28,Jacob Graves,Cereal',3,17.8,Mobile Payment,Seattle,Specialty Store,FALSE,Student,Spring,Discount on Selected Items
1000015159,4/17/2020 1:42,Kevin Dunn,"Ironing Board', 'Pickles', 'Extension Cords'",8,57.03,Mobile Payment,Boston,Supermarket,TRUE,Professional,Winter,None
1000015160,6/10/2022 5:00,Veronica Acevedo,"Tea', 'Hand Sanitizer'",1,34.92,Credit Card,Los Angeles,Convenience Store,TRUE,Student,Winter,Discount on Selected Items
1000015161,2/12/2020 22:16,William Williams,"Garden Hose', 'Cleaning Rags'",6,63.85,Cash,Houston,Department Store,FALSE,Retiree,Spring,BOGO (Buy One Get One)
1000015162,8/27/2023 17:45,Angela Garcia,"Tomatoes', 'Plant Fertilizer', 'Chips', 'Pancake Mix'",4,57.25,Mobile Payment,New York,Supermarket,FALSE,Student,Summer,None
1000015163,10/5/2021 16:48,William Wilson,Plant Fertilizer',7,75.65,Debit Card,Seattle,Warehouse Club,FALSE,Student,Fall,Discount on Selected Items
1000015164,3/26/2022 12:18,Eric Mcmahon,Baby Wipes',2,47.33,Debit Card,Miami,Pharmacy,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000015165,12/23/2022 21:50,Seth Foster,"Pasta', 'Chicken', 'Vinegar'",9,46.64,Cash,Houston,Pharmacy,FALSE,Student,Fall,None
1000015166,12/23/2022 1:51,Alec Harris,"Spinach', 'Vacuum Cleaner', 'Garden Hose', 'Cleaning Rags', 'Jam'",4,40.78,Cash,Seattle,Warehouse Club,FALSE,Professional,Winter,Discount on Selected Items
1000015167,7/23/2021 21:31,David Vance,Sponges',2,44.14,Cash,San Francisco,Pharmacy,TRUE,Student,Winter,None
1000015168,12/24/2020 17:39,Ashley Pearson,Extension Cords',9,24.26,Credit Card,Miami,Warehouse Club,TRUE,Teenager,Winter,Discount on Selected Items
1000015169,5/15/2023 22:04,Brandon Underwood,"Power Strips', 'Shower Gel', 'Diapers'",1,89.47,Credit Card,New York,Convenience Store,FALSE,Teenager,Spring,Discount on Selected Items
1000015170,2/12/2021 3:11,Robert Mcdonald,Rice',6,84.89,Credit Card,Seattle,Warehouse Club,TRUE,Senior Citizen,Spring,None
1000015171,1/24/2021 0:06,Jennifer Yoder,"Pickles', 'Iron', 'Carrots', 'Spinach'",4,37.9,Debit Card,Dallas,Warehouse Club,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000015172,7/30/2020 23:14,Monica Fox,"Banana', 'Sponges'",1,98.77,Mobile Payment,Los Angeles,Convenience Store,FALSE,Homemaker,Summer,Discount on Selected Items
1000015173,1/19/2022 10:04,Geoffrey Lowery,"Lawn Mower', 'Tissues'",6,44.12,Debit Card,Boston,Department Store,FALSE,Professional,Winter,None
1000015174,12/19/2022 7:52,Kimberly Stout,"Cleaning Spray', 'Water'",2,28.53,Debit Card,Chicago,Convenience Store,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000015175,6/4/2020 9:00,John Wells,Cleaning Rags',2,63.36,Debit Card,Boston,Specialty Store,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000015176,10/5/2022 23:37,Jennifer Davenport,"Hair Gel', 'Cereal', 'Hand Sanitizer', 'Pancake Mix', 'Toothpaste'",8,68.67,Credit Card,New York,Department Store,FALSE,Teenager,Winter,Discount on Selected Items
1000015177,7/10/2022 12:27,Robert Horn,"Shaving Cream', 'Shrimp'",6,50.74,Credit Card,Atlanta,Convenience Store,TRUE,Professional,Fall,Discount on Selected Items
1000015178,2/4/2022 6:20,Rachel Wolfe,Tuna',6,50.81,Credit Card,Miami,Department Store,TRUE,Professional,Winter,None
1000015179,9/30/2021 3:07,Sarah Martinez,"Ketchup', 'Yogurt', 'Diapers'",7,10.62,Cash,Chicago,Specialty Store,TRUE,Student,Summer,None
1000015180,9/12/2020 13:44,Raymond Johnson,"Light Bulbs', 'Shrimp', 'Tea', 'Mayonnaise'",7,60.27,Credit Card,Atlanta,Specialty Store,TRUE,Professional,Fall,Discount on Selected Items
1000015181,8/26/2022 10:12,Monica Williams,Banana',1,89.79,Mobile Payment,Seattle,Pharmacy,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000015182,2/12/2022 6:55,Kathryn Lopez,Hand Sanitizer',7,75.77,Debit Card,Dallas,Pharmacy,FALSE,Senior Citizen,Winter,None
1000015183,8/13/2021 6:44,Devin Anderson,"Ice Cream', 'Tea'",2,54.17,Credit Card,Atlanta,Department Store,TRUE,Teenager,Winter,Discount on Selected Items
1000015184,10/14/2022 0:46,Eddie Powell,"Banana', 'Extension Cords', 'Hand Sanitizer', 'Shaving Cream', 'Shaving Cream'",7,36.75,Credit Card,Los Angeles,Department Store,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000015185,8/3/2023 0:47,Stephanie Bradley,"Toothbrush', 'Broom', 'Shower Gel'",2,92.85,Cash,San Francisco,Supermarket,FALSE,Homemaker,Summer,None
1000015186,10/31/2020 2:28,Hector Rivera,"Toothbrush', 'Garden Hose', 'Hair Gel', 'Chips'",2,58.29,Debit Card,New York,Pharmacy,FALSE,Young Adult,Summer,None
1000015187,2/13/2021 9:33,Louis Howe,"Cheese', 'Mayonnaise', 'Air Freshener'",2,59.3,Debit Card,Boston,Warehouse Club,FALSE,Homemaker,Winter,Discount on Selected Items
1000015188,10/15/2020 20:42,Nicole Thompson,"Light Bulbs', 'Rice', 'Feminine Hygiene Products', 'Razors', 'Apple'",9,77.97,Credit Card,Los Angeles,Pharmacy,TRUE,Professional,Winter,Discount on Selected Items
1000015189,7/11/2022 7:49,Mitchell Costa,"Jam', 'Shrimp', 'Chips', 'Insect Repellent', 'Shower Gel'",5,54.64,Mobile Payment,Houston,Department Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000015190,2/11/2020 1:35,Thomas King,"Onions', 'Toothpaste', 'Toothbrush'",8,90.48,Cash,New York,Pharmacy,FALSE,Professional,Summer,None
1000015191,2/9/2023 18:12,Carol Hess,Toothpaste',4,84.31,Debit Card,Boston,Supermarket,FALSE,Student,Fall,BOGO (Buy One Get One)
1000015192,1/19/2021 12:31,Christopher Stokes,Chicken',8,68,Cash,Los Angeles,Department Store,FALSE,Student,Winter,Discount on Selected Items
