HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Deck,Cabin number,Side of ship,Group number,Passengers within group,Total spend,Group size,Is alone,No spending,Luxury spending,Basic spending,Spending per person,Transported
Earth,False,TRAPPIST-1e,15.0,False,348.0,1627.0,0.0,0.0,0.0,Mccarry,F,1179,P,5687,1,1975.0,1,True,False,0.0,1627.0,1975.0,False
Earth,False,TRAPPIST-1e,20.0,False,12.0,177.0,1110.0,0.0,0.0,Newtontoss,F,1084,S,5688,1,1299.0,1,True,False,0.0,1287.0,1299.0,True
Earth,False,TRAPPIST-1e,34.0,False,233.0,0.0,0.0,1054.0,156.0,Scotterkins,F,1180,P,5689,1,1443.0,1,True,False,1210.0,0.0,1443.0,False
Mars,False,TRAPPIST-1e,23.0,False,821.0,0.0,863.0,664.0,0.0,Madan,E,360,P,5692,1,2348.0,1,True,False,664.0,863.0,2348.0,False
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2332.0,84.0,0.0,Blacks,F,1087,S,5693,1,2416.0,1,True,False,84.0,2332.0,2416.0,True
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Collinson,G,922,S,5695,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Mcgoway,G,911,P,5696,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,325.0,247.0,305.0,Mulley,F,1088,S,5698,1,877.0,2,False,False,552.0,325.0,438.5,False
Earth,False,TRAPPIST-1e,26.0,False,178.0,0.0,3.0,0.0,704.0,Unknown,G,923,S,5698,2,885.0,2,False,False,704.0,3.0,442.5,True
Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Ricks,G,924,S,5700,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Fincy,D,173,S,5701,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Estron,G,912,P,5702,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Callowery,G,913,P,5704,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Chanan,G,925,S,5705,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,16.0,False,0.0,458.0,725.0,0.0,0.0,Kerrealds,F,1090,S,5706,1,1183.0,2,False,False,0.0,1183.0,591.5,True
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Marshopper,G,926,S,5706,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,973.0,29.0,0.0,Alvasquez,F,1091,S,5707,1,1002.0,1,True,False,29.0,973.0,1002.0,True
Europa,False,TRAPPIST-1e,33.0,False,0.0,4372.0,0.0,4103.0,0.0,Amblereld,C,215,S,5709,1,8475.0,1,True,False,4103.0,4372.0,8475.0,True
Earth,False,TRAPPIST-1e,61.0,False,0.0,166.0,1080.0,0.0,16.0,Sterson,F,1092,S,5710,1,1262.0,1,True,False,16.0,1246.0,1262.0,True
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,692.0,164.0,Mullericer,F,1183,P,5711,1,856.0,1,True,False,856.0,0.0,856.0,False
Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Mostedry,E,371,S,5712,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,42.0,False,0.0,29.0,317.0,434.0,45.0,Blangibson,G,915,P,5713,1,825.0,1,True,False,479.0,346.0,825.0,True
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Farleyatton,G,916,P,5714,1,0.0,5,False,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Farleyatton,G,916,P,5714,2,0.0,5,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hamcmahon,G,916,P,5714,3,0.0,5,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Hamcmahon,G,916,P,5714,4,0.0,5,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Hamcmahon,G,916,P,5714,5,0.0,5,False,True,0.0,0.0,0.0,True
Earth,False,PSO J318.5-22,29.0,False,0.0,173.0,0.0,0.0,1155.0,Jimes,F,1093,S,5716,1,1328.0,1,True,False,1155.0,173.0,1328.0,True
Earth,False,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,Fowles,G,917,P,5717,1,949.0,1,True,False,285.0,664.0,949.0,True
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Kaney,G,927,S,5718,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,Tranciams,G,918,P,5719,1,908.0,2,False,False,518.0,0.0,454.0,True
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Tranciams,G,918,P,5719,2,0.0,2,False,True,0.0,0.0,0.0,False
Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Mostedry,B,219,S,5721,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,Mostedry,B,219,S,5721,2,6306.0,2,False,False,3733.0,2573.0,3153.0,False
Earth,False,TRAPPIST-1e,44.0,False,69.0,0.0,17.0,176.0,2105.0,Ington,G,928,S,5722,1,2367.0,1,True,False,2281.0,17.0,2367.0,False
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Puff,E,372,S,5723,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Sweenez,G,919,P,5724,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,Joycerton,F,1094,S,5725,1,1392.0,1,True,False,872.0,364.0,1392.0,True
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Dindeng,B,192,P,5726,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,28.0,False,0.0,0.0,0.0,711.0,0.0,Santin,G,920,P,5727,1,711.0,1,True,False,711.0,0.0,711.0,False
Earth,False,TRAPPIST-1e,24.0,False,0.0,217.0,0.0,77.0,510.0,Wolferguson,F,1185,P,5728,1,804.0,1,True,False,587.0,217.0,804.0,False
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Merie,F,1186,P,5729,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,25.0,False,2029.0,1.0,0.0,0.0,121.0,Moodman,F,1187,P,5730,1,2151.0,1,True,False,121.0,1.0,2151.0,False
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,53.0,2.0,754.0,Ocherman,G,921,P,5732,1,809.0,1,True,False,756.0,53.0,809.0,False
Earth,False,55 Cancri e,34.0,False,0.0,1745.0,6.0,5.0,37.0,Kerrealds,G,922,P,5733,1,1793.0,2,False,False,42.0,1751.0,896.5,True
Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,1191.0,109.0,Buckeelez,F,1188,P,5733,2,1300.0,2,False,False,1300.0,0.0,650.0,False
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Peterstarks,E,362,P,5735,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,23.0,False,1.0,0.0,1.0,0.0,618.0,Maynardner,F,1189,P,5736,1,620.0,1,True,False,618.0,1.0,620.0,False
Europa,False,TRAPPIST-1e,39.0,False,0.0,11856.0,13.0,39.0,3.0,Inicont,C,216,S,5737,1,11911.0,2,False,False,42.0,11869.0,5955.5,True
Europa,False,TRAPPIST-1e,35.0,False,0.0,7636.0,0.0,353.0,705.0,Inicont,C,216,S,5737,2,8694.0,2,False,False,1058.0,7636.0,4347.0,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Morelly,G,929,S,5738,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Cleminglas,G,930,S,5739,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,42.0,False,0.0,16.0,0.0,144.0,7492.0,Cattle,A,52,P,5740,1,7652.0,2,False,False,7636.0,16.0,3826.0,False
Europa,False,55 Cancri e,32.0,False,70.0,764.0,724.0,547.0,1297.0,Alaxed,A,52,P,5740,2,3402.0,2,False,False,1844.0,1488.0,1701.0,False
Earth,False,55 Cancri e,50.0,False,57.0,29.0,0.0,0.0,643.0,Rigginsen,F,1096,S,5742,1,729.0,1,True,False,643.0,29.0,729.0,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,Hinglendez,G,931,S,5744,1,906.0,1,True,False,10.0,896.0,906.0,True
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,5381.0,139.0,Vandan,G,932,S,5746,1,5520.0,1,True,False,5520.0,0.0,5520.0,False
Earth,False,TRAPPIST-1e,29.0,False,715.0,47.0,0.0,0.0,0.0,Hallahaney,F,1192,P,5747,1,762.0,1,True,False,0.0,47.0,762.0,False
Europa,False,TRAPPIST-1e,35.0,True,247.0,436.0,459.0,1.0,1984.0,Gealloyalt,A,53,P,5748,1,3127.0,1,True,False,1985.0,895.0,3127.0,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,Parklaney,E,363,P,5750,1,981.0,1,True,False,356.0,625.0,981.0,False
Earth,False,PSO J318.5-22,24.0,False,160.0,20.0,39.0,552.0,1.0,Unknown,G,924,P,5751,1,772.0,1,True,False,553.0,59.0,772.0,False
Earth,False,TRAPPIST-1e,23.0,False,88.0,0.0,586.0,0.0,0.0,Cardner,G,933,S,5755,1,674.0,1,True,False,0.0,586.0,674.0,True
Earth,False,TRAPPIST-1e,51.0,False,542.0,0.0,360.0,0.0,0.0,Dicksons,F,1194,P,5756,1,902.0,8,False,False,0.0,360.0,112.75,False
Earth,False,TRAPPIST-1e,42.0,False,439.0,0.0,0.0,0.0,254.0,Briggston,F,1194,P,5756,2,693.0,8,False,False,254.0,0.0,86.625,False
Earth,False,PSO J318.5-22,19.0,False,5.0,0.0,0.0,716.0,0.0,Briggston,F,1194,P,5756,3,721.0,8,False,False,716.0,0.0,90.125,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Unknown,F,1194,P,5756,4,0.0,8,False,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Briggston,F,1194,P,5756,5,0.0,8,False,True,0.0,0.0,0.0,True
Earth,False,PSO J318.5-22,22.0,False,158.0,0.0,476.0,0.0,26.0,Briggston,F,1194,P,5756,6,660.0,8,False,False,26.0,476.0,82.5,False
Earth,False,TRAPPIST-1e,25.0,False,12.0,6.0,2817.0,342.0,0.0,Garden,Unknown,-1,,5756,7,3177.0,8,False,False,342.0,2823.0,397.125,False
Earth,False,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,Briggston,F,1194,P,5756,8,3043.0,8,False,False,3032.0,0.0,380.375,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,558.0,1.0,Salin,F,1195,P,5757,1,559.0,1,True,False,559.0,0.0,559.0,False
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Mcguirez,G,934,S,5758,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Icablebat,B,220,S,5761,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,56.0,1.0,642.0,Alentonway,F,1099,S,5763,1,699.0,2,False,False,643.0,56.0,349.5,False
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,838.0,193.0,Alentonway,F,1099,S,5763,2,1031.0,2,False,False,1031.0,0.0,515.5,False
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,1037.0,8.0,1.0,Nolds,F,1100,S,5764,1,1046.0,1,True,False,9.0,1037.0,1046.0,True
Europa,False,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,Heermy,C,181,P,5765,1,2640.0,1,True,False,769.0,1871.0,2640.0,False
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Josesh,G,936,S,5767,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Cattle,B,193,P,5768,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Cattle,B,193,P,5768,2,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Oppont,B,194,P,5769,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Oppont,B,194,P,5769,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,0.0,Fielson,G,937,S,5771,1,872.0,1,True,False,4.0,868.0,872.0,True
Mars,False,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,Sidne,F,1197,P,5772,1,2901.0,1,True,False,1358.0,933.0,2901.0,False
Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,Sciatberit,C,217,S,5773,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,128.0,209.0,4.0,383.0,Saundez,F,1102,S,5776,1,724.0,1,True,False,387.0,337.0,724.0,False
Earth,False,PSO J318.5-22,46.0,False,559.0,25.0,0.0,22.0,765.0,River,F,1199,P,5777,1,1371.0,1,True,False,787.0,25.0,1371.0,False
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,907.0,Pernard,G,926,P,5778,1,907.0,1,True,False,907.0,0.0,907.0,False
Earth,False,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,0.0,0.0,Simsey,G,938,S,5779,1,706.0,1,True,False,0.0,706.0,706.0,True
Europa,False,TRAPPIST-1e,33.0,False,2233.0,6408.0,0.0,23.0,273.0,Ousious,B,195,P,5780,1,8937.0,3,False,False,296.0,6408.0,2979.0,True
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Ousious,B,195,P,5780,2,0.0,3,False,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Ousious,B,195,P,5780,3,0.0,3,False,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,594.0,Harley,F,1200,P,5781,1,595.0,1,True,False,595.0,0.0,595.0,False
Earth,False,55 Cancri e,43.0,False,0.0,1197.0,0.0,223.0,1.0,Scottuez,F,1201,P,5783,1,1421.0,1,True,False,224.0,1197.0,1421.0,True
Earth,False,PSO J318.5-22,34.0,False,571.0,0.0,0.0,0.0,0.0,Mcgoway,F,1104,S,5785,1,571.0,1,True,False,0.0,0.0,571.0,False
Earth,False,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,Sarios,G,928,P,5786,1,1737.0,1,True,False,1720.0,3.0,1737.0,False
Mars,False,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,Birte,F,1105,S,5788,1,1532.0,1,True,False,1.0,681.0,1532.0,True
Europa,False,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,Distured,C,218,S,5790,1,5411.0,1,True,False,3398.0,2013.0,5411.0,False
Earth,False,TRAPPIST-1e,46.0,False,183.0,7.0,637.0,182.0,5.0,Sancasey,G,941,S,5791,1,1014.0,1,True,False,187.0,644.0,1014.0,True
Europa,False,55 Cancri e,40.0,False,0.0,3338.0,0.0,6344.0,199.0,Subwor,B,196,P,5792,1,9881.0,1,True,False,6543.0,3338.0,9881.0,False
Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Gloyanthy,E,375,S,5793,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,Shoeweely,D,182,P,5794,1,6202.0,1,True,False,4851.0,1351.0,6202.0,False
Earth,False,PSO J318.5-22,19.0,False,0.0,95.0,595.0,0.0,0.0,Hodes,F,1106,S,5795,1,690.0,1,True,False,0.0,690.0,690.0,True
Mars,False,TRAPPIST-1e,32.0,False,6769.0,0.0,0.0,113.0,1.0,Pre,F,1107,S,5796,1,6883.0,1,True,False,114.0,0.0,6883.0,False
Earth,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Cres,F,1108,S,5799,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,40.0,False,661.0,0.0,830.0,0.0,6.0,Llobsoney,F,1203,P,5800,1,1497.0,1,True,False,6.0,830.0,1497.0,False
Mars,False,TRAPPIST-1e,44.0,False,815.0,219.0,22.0,0.0,0.0,Killé,D,175,S,5802,1,1056.0,1,True,False,0.0,241.0,1056.0,True
Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Simpsonks,G,933,P,5804,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,22.0,False,514.0,0.0,2.0,129.0,583.0,Snowaney,F,1109,S,5806,1,1228.0,1,True,False,712.0,2.0,1228.0,False
Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Josey,G,934,P,5808,1,0.0,3,False,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,3.0,41.0,359.0,393.0,Josey,F,1204,P,5808,2,796.0,3,False,False,752.0,44.0,265.3333333333333,False
Earth,False,TRAPPIST-1e,53.0,False,751.0,0.0,0.0,7.0,0.0,Josey,F,1204,P,5808,3,758.0,3,False,False,7.0,0.0,252.66666666666666,False
Earth,False,TRAPPIST-1e,22.0,False,104.0,511.0,254.0,425.0,4.0,Clemondsey,F,1205,P,5809,1,1298.0,2,False,False,429.0,765.0,649.0,False
Earth,False,TRAPPIST-1e,46.0,False,0.0,98.0,2077.0,0.0,0.0,Clemondsey,F,1205,P,5809,2,2175.0,2,False,False,0.0,2175.0,1087.5,True
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Chapmaney,G,935,P,5810,1,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,31.0,False,0.0,1489.0,68.0,6.0,0.0,Chapmaney,E,366,P,5810,2,1563.0,2,False,False,6.0,1557.0,781.5,True
Europa,False,55 Cancri e,36.0,False,1.0,4058.0,95.0,0.0,2109.0,Fulatorly,A,54,P,5811,1,6263.0,2,False,False,2109.0,4153.0,3131.5,False
Europa,False,55 Cancri e,46.0,False,35.0,3953.0,0.0,2108.0,0.0,Fulatorly,A,54,P,5811,2,6096.0,2,False,False,2108.0,3953.0,3048.0,True
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Domington,G,943,S,5812,1,0.0,6,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Domington,G,943,S,5812,2,0.0,6,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Domington,G,943,S,5812,3,0.0,6,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Domington,G,943,S,5812,4,0.0,6,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Domington,G,943,S,5812,5,0.0,6,False,True,0.0,0.0,0.0,True
Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Domington,G,943,S,5812,6,0.0,6,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Hortis,G,936,P,5813,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,17.0,False,513.0,0.0,669.0,0.0,0.0,Bine,D,176,S,5814,1,1182.0,7,False,False,0.0,669.0,168.85714285714286,False
Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Bine,D,176,S,5814,2,0.0,7,False,True,0.0,0.0,0.0,True
Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Bine,D,176,S,5814,3,0.0,7,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,27.0,False,89.0,888.0,51.0,5.0,0.0,Bine,D,176,S,5814,4,1033.0,7,False,False,5.0,939.0,147.57142857142858,True
Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Bine,D,176,S,5814,5,0.0,7,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,15.0,False,2309.0,0.0,1142.0,1.0,10.0,Bine,D,176,S,5814,6,3462.0,7,False,False,11.0,1142.0,494.57142857142856,False
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Bine,D,176,S,5814,7,0.0,7,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,Vines,G,937,P,5816,1,395.0,1,True,False,387.0,7.0,395.0,True
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Berle,F,1111,S,5817,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,21.0,False,3553.0,5.0,0.0,0.0,2.0,Mullericer,G,938,P,5818,1,3560.0,1,True,False,2.0,5.0,3560.0,False
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Suptive,B,221,S,5819,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,45.0,False,112.0,406.0,198.0,0.0,0.0,Tersony,F,1112,S,5820,1,716.0,1,True,False,0.0,604.0,716.0,True
Europa,False,55 Cancri e,44.0,False,0.0,496.0,99.0,317.0,5615.0,Calazy,C,183,P,5821,1,6527.0,1,True,False,5932.0,595.0,6527.0,False
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Chapmaney,G,939,P,5822,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Antoshipson,G,944,S,5823,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Contrevins,G,940,P,5824,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,43.0,False,0.0,8808.0,0.0,580.0,0.0,Apenelexy,B,198,P,5825,1,9388.0,1,True,False,580.0,8808.0,9388.0,True
Earth,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Tertchty,E,367,P,5826,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,53.0,False,0.0,68.0,0.0,920.0,4.0,Willangsey,G,945,S,5827,1,992.0,1,True,False,924.0,68.0,992.0,True
Earth,False,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,Goldendrice,G,941,P,5828,1,621.0,1,True,False,0.0,0.0,621.0,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,716.0,Sancasey,F,1113,S,5829,1,737.0,1,True,False,716.0,21.0,737.0,False
Earth,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Rosalanenn,Unknown,-1,,5831,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,19.0,False,546.0,11.0,0.0,325.0,218.0,Brenney,F,1206,P,5834,1,1100.0,1,True,False,543.0,11.0,1100.0,False
Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Avidson,G,946,S,5835,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Irintious,B,222,S,5836,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,62.0,False,761.0,15.0,0.0,0.0,0.0,Maynardner,F,1114,S,5837,1,776.0,1,True,False,0.0,15.0,776.0,False
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Unloweedic,C,219,S,5839,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Potters,G,946,P,5840,1,0.0,1,True,True,0.0,0.0,0.0,False
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Maging,C,220,S,5842,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Prefule,C,220,S,5842,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Hessey,G,947,S,5843,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,55 Cancri e,24.0,False,0.0,30.0,835.0,0.0,0.0,Spencervan,E,369,P,5844,1,865.0,1,True,False,0.0,865.0,865.0,True
Mars,False,TRAPPIST-1e,27.0,True,149.0,0.0,890.0,9.0,0.0,Gerin,E,376,S,5846,1,1048.0,1,True,False,9.0,890.0,1048.0,False
Earth,False,TRAPPIST-1e,33.0,False,36.0,0.0,0.0,1415.0,0.0,Trankliney,F,1115,S,5847,1,1451.0,1,True,False,1415.0,0.0,1451.0,False
Earth,False,TRAPPIST-1e,28.0,False,229.0,761.0,0.0,0.0,6.0,Benney,E,377,S,5848,1,996.0,1,True,False,6.0,761.0,996.0,True
Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,1104.0,Brightez,F,1208,P,5849,1,1104.0,1,True,False,1104.0,0.0,1104.0,False
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,727.0,260.0,Byerry,E,370,P,5852,1,987.0,1,True,False,987.0,0.0,987.0,False
Earth,False,TRAPPIST-1e,36.0,False,0.0,75.0,106.0,0.0,1903.0,Olshaffey,F,1117,S,5854,1,2084.0,1,True,False,1903.0,181.0,2084.0,True
